,Open,High,Low,Close
435,1.123209,1.1270012,1.1198884,1.1255178
436,1.1216421,1.1255348,1.1184134,1.123925
437,1.1211576,1.125053,1.1179214,1.1234425
438,1.1213627,1.1252884,1.1181186,1.1236784
439,1.1215489,1.1254381,1.1183201,1.1238257
440,1.1273692,1.1312717,1.1236895,1.1301575
441,1.135742,1.1394606,1.1325594,1.1381433
442,1.1389163,1.1426057,1.1358038,1.1412807
443,1.1394651,1.1430823,1.1364468,1.1417096
444,1.1384943,1.1421468,1.1354854,1.1407261
445,1.139046,1.1427114,1.1360003,1.1413312
446,1.139112,1.1427286,1.1360377,1.1413745
447,1.1398964,1.1435382,1.1367298,1.142268
448,1.1408353,1.1443996,1.1378074,1.143074
449,1.1397436,1.1433936,1.1367714,1.1419742
450,1.1397631,1.1434033,1.1367682,1.1420009
451,1.1400638,1.1437057,1.1370538,1.1423202
452,1.1401846,1.1437927,1.1370932,1.142477
453,1.13957,1.1431754,1.1365349,1.1418042
454,1.1394458,1.1431022,1.1364349,1.1417043
455,1.1398785,1.1435295,1.1369028,1.1421049
456,1.1406326,1.1442826,1.1376504,1.14288
457,1.1409111,1.1445268,1.1379217,1.1431384
458,1.1417687,1.1454012,1.1387392,1.144062
459,1.1432743,1.1468694,1.1403093,1.1455207
460,1.1433263,1.146908,1.1403881,1.1455384
461,1.1432748,1.1468775,1.140333,1.1455072
462,1.1438353,1.1474234,1.1408898,1.1460702
463,1.1419773,1.1454816,1.1388775,1.1442299
464,1.1387701,1.1423392,1.1356987,1.1409988
465,1.1365952,1.1402537,1.1335043,1.1388645
466,1.1364341,1.1401145,1.1333951,1.1386842
467,1.1352348,1.1388973,1.1321424,1.1374841
468,1.1342707,1.1379858,1.1312113,1.1365148
469,1.13483,1.1385425,1.1317557,1.1371121
470,1.1346278,1.13833,1.131498,1.13692
471,1.1337674,1.1374342,1.130638,1.1360205
472,1.1314106,1.1351067,1.1282467,1.1336715
473,1.1297984,1.1335708,1.126644,1.1320744
474,1.1298418,1.1336211,1.1266719,1.1321366
475,1.1311457,1.1349313,1.1279899,1.1334671
476,1.1313455,1.135062,1.1282138,1.1336026
477,1.1318932,1.135652,1.1286293,1.1343069
478,1.1336086,1.1373475,1.1305387,1.1358736
479,1.1338844,1.137618,1.1308168,1.1361363
