,Open,High,Low,Close
0,1.0957601,1.0981045,1.0980101,1.0939827
1,1.096826,1.0991731,1.0990521,1.0950514
2,1.0970354,1.0993546,1.0992638,1.0952518
3,1.096361,1.0986578,1.0986031,1.0945699
4,1.0962815,1.0986382,1.0985612,1.0945263
5,1.0949885,1.0972639,1.097195,1.0931631
6,1.0937767,1.096143,1.0960008,1.0919783
7,1.0962728,1.0986525,1.0984653,1.0944929
8,1.0970652,1.0993707,1.0992922,1.0952773
9,1.0970151,1.0993603,1.0992666,1.0952497
10,1.0980312,1.100365,1.100268,1.0962651
11,1.0975188,1.0998037,1.0997131,1.095715
12,1.0970701,1.0993972,1.0993302,1.0953062
13,1.0972326,1.0996091,1.0994078,1.095451
14,1.0983692,1.1006494,1.1005788,1.0965793
15,1.0988616,1.1012455,1.1010919,1.0971218
16,1.1009727,1.1032988,1.1031858,1.0992236
17,1.0989381,1.1011726,1.1010456,1.0970973
18,1.0949876,1.0972514,1.0971855,1.0931573
19,1.0898757,1.0921457,1.0920818,1.0880021
20,1.0878094,1.0901828,1.090183,1.0860176
21,1.0872988,1.0897012,1.0896872,1.0855182
22,1.088486,1.0908695,1.0908278,1.08669
23,1.0883619,1.0906808,1.0906719,1.0865334
24,1.0848378,1.0871613,1.0871743,1.082986
25,1.0829169,1.085288,1.085301,1.0810838
26,1.08268,1.0850707,1.0851313,1.0808785
27,1.0829039,1.0853133,1.0853577,1.0811108
28,1.0833108,1.0856993,1.0857388,1.081503
29,1.0824052,1.0847541,1.0847981,1.0805634
30,1.0820127,1.0844405,1.0844525,1.080213
31,1.0812643,1.0836143,1.0836076,1.079391
32,1.0813361,1.0837517,1.0838035,1.0795368
33,1.0819058,1.0843023,1.0843632,1.080101
34,1.081213,1.0835955,1.0836563,1.07939
35,1.0812852,1.083698,1.0837134,1.0794683
36,1.0805422,1.0828924,1.0829512,1.0786892
37,1.0793147,1.0817319,1.081752,1.0774843
38,1.0809901,1.083417,1.0834516,1.0791891
39,1.0819162,1.0843163,1.0843737,1.0801114
40,1.0814402,1.0838093,1.083868,1.0796089
41,1.081399,1.0838125,1.0838678,1.0796002
42,1.0837523,1.086215,1.0861721,1.0819743
43,1.0880252,1.0904704,1.0903512,1.0862464
44,1.0904613,1.0928397,1.0928189,1.0886902
45,1.0900652,1.0924003,1.0923954,1.0882628
46,1.0897884,1.0921612,1.0921258,1.0879991
47,1.0905671,1.0929365,1.0928397,1.0887592
48,1.0910457,1.0934229,1.0931851,1.0891918
49,1.0946852,1.0970643,1.0969142,1.0929077
50,1.0954663,1.0978203,1.0977312,1.0936949
51,1.0940205,1.09636,1.0963337,1.0922503
52,1.0941186,1.0964663,1.0964314,1.0923508
53,1.0922741,1.0945507,1.0944859,1.0904258
54,1.0907547,1.0931176,1.0930654,1.0889616
55,1.0939472,1.0964026,1.0961767,1.0921866
56,1.0967963,1.0991064,1.0990266,1.0950081
57,1.0968752,1.0992078,1.0991474,1.0951124
58,1.0971801,1.099505,1.0994506,1.0954173
59,1.0974115,1.099736,1.0996766,1.0956514
60,1.097345,1.0997014,1.099567,1.0955757
61,1.0982716,1.1005727,1.1004877,1.0964923
62,1.0962358,1.0985456,1.09845,1.094435
63,1.0946858,1.096969,1.0969012,1.0928631
64,1.0928841,1.0952108,1.095172,1.0910875
65,1.0925474,1.0948856,1.0948468,1.0907581
66,1.0913167,1.0936338,1.0936149,1.0895083
67,1.094145,1.0966338,1.0963899,1.092406
68,1.096583,1.0988557,1.0987904,1.0947719
69,1.0940483,1.0963566,1.0962871,1.0922377
70,1.0931973,1.0955348,1.0954909,1.0914097
71,1.092397,1.0947154,1.0946782,1.0905905
72,1.0875984,1.0898703,1.0895427,1.085601
73,1.1013157,1.1041569,1.1033009,1.0996815
74,1.1146275,1.1168495,1.1166393,1.112896
75,1.1141199,1.1163871,1.1161569,1.1124092
76,1.1132983,1.1155298,1.1153061,1.1115515
77,1.1098363,1.1119869,1.1117693,1.1080024
78,1.1064708,1.1087707,1.108516,1.1046973
79,1.110198,1.112536,1.1122633,1.1084888
80,1.1109328,1.1131823,1.1130106,1.1091988
81,1.1094391,1.1117206,1.1115497,1.1077139
82,1.1109655,1.1132504,1.1130666,1.1092558
83,1.1112589,1.1135287,1.113354,1.1095419
