Open,High,Low,Close
1.1031445,1.1007715,1.1025472,1.0973243
1.1027805,1.1003903,1.102175,1.0969306
1.1025075,1.1001182,1.1019146,1.0966629
1.1032342,1.1008514,1.1026392,1.097417
1.1036636,1.1012743,1.1030767,1.0978705
1.1070834,1.1047915,1.1064662,1.1014138
1.1077613,1.1055237,1.10713,1.1021127
1.1064383,1.1041615,1.1058091,1.1007309
1.106518,1.1042494,1.1058908,1.1008178
1.1048495,1.1024886,1.1042202,1.0990576
1.1034138,1.1010414,1.1028131,1.0975996
1.1063467,1.1040591,1.1057572,1.1006832
1.109005,1.1067933,1.1083546,1.103387
1.1090724,1.1068739,1.1084251,1.1034647
1.1093613,1.1071677,1.1087096,1.1037611
1.1095976,1.1073983,1.1089443,1.104004
1.1094996,1.1073074,1.1088594,1.1039191
1.1104012,1.1082131,1.1097386,1.1048299
1.1084799,1.1062521,1.1078341,1.1028427
1.1070702,1.1047858,1.1064265,1.1013666
1.1053821,1.1030697,1.1047585,1.0996307
1.1050826,1.1027561,1.1044635,1.0993223
1.1039549,1.1015872,1.1033378,1.0981425
1.1065317,1.1042508,1.1059495,1.100887
1.1088319,1.1065979,1.1081731,1.1031913
1.1064723,1.1041776,1.1058387,1.1007555
1.1056685,1.1033679,1.1050456,1.0999323
1.1049379,1.1026067,1.1043154,1.0991658
1.1005274,1.0979713,1.0999453,1.0945739
1.1131417,1.1110152,1.1126301,1.1078874
1.125502,1.1237477,1.124723,1.120483
1.125018,1.1232611,1.1242536,1.1199982
1.1242416,1.1224661,1.1234748,1.119182
1.1211151,1.1191925,1.1203517,1.1159011
1.1179267,1.1159674,1.1172218,1.1126522
1.1214081,1.1195378,1.1206876,1.1162752
1.1220701,1.1202347,1.121319,1.1169316
1.1206743,1.1188105,1.1199403,1.1154952
1.1221077,1.120273,1.1213648,1.116982
1.122363,1.1205438,1.1216146,1.1172434
1.1207422,1.1188385,1.1199942,1.1155375
1.1186035,1.1166562,1.1178784,1.1133336
1.1170245,1.1150254,1.1163054,1.111688
1.1162472,1.1142502,1.1155531,1.1109123
1.1172417,1.1152774,1.1165347,1.1119369
1.1176703,1.1157136,1.1169548,1.1123737
1.1163197,1.1142906,1.1156037,1.1109519
1.1162798,1.1142756,1.1155927,1.1109544
1.1171743,1.1151984,1.1164722,1.1118702
1.1177452,1.1157901,1.1170276,1.1124494
1.1173419,1.1153755,1.1166294,1.1120338
1.1170353,1.1150583,1.1163223,1.1117122
1.1161474,1.1141406,1.1154456,1.1107955
1.1149627,1.1129004,1.114258,1.1095473
1.1146154,1.1125735,1.1139389,1.1092275
1.1223958,1.1205525,1.121721,1.1173673
1.1275905,1.1259181,1.1268011,1.1226598
1.1281544,1.1264995,1.127363,1.1232481
1.1320509,1.1305017,1.131274,1.1273422
1.1369573,1.1355356,1.136117,1.1323909
1.1376152,1.1362047,1.1367499,1.1330444
1.1374245,1.1360303,1.1365588,1.1328506
1.1378335,1.1364479,1.1369736,1.1332855
1.1376442,1.1362449,1.1367719,1.1330694
1.1347865,1.1332762,1.1339303,1.130092
1.1341014,1.132609,1.1332741,1.1294222
1.1344098,1.1329076,1.133564,1.1297168
1.133311,1.1317965,1.1324774,1.128587
1.1324877,1.130959,1.1316638,1.127741
1.1335009,1.1320015,1.1326737,1.1287966
1.1335369,1.1320249,1.1326964,1.1288136
1.1319525,1.1303885,1.131129,1.1271751
1.1326022,1.1310651,1.1317756,1.1278552
1.1314176,1.1298372,1.1305958,1.126618
1.130677,1.1290854,1.1298596,1.125852
1.1299926,1.1283869,1.1291842,1.1251483
1.1307994,1.1292198,1.1299942,1.1259974
1.1290342,1.127349,1.1282194,1.1241237
1.1278459,1.1261764,1.1270655,1.1229374
1.1284713,1.1268109,1.1276755,1.1235698
1.1279622,1.1262959,1.1271679,1.123041
1.127869,1.1262039,1.1270764,1.1229469
1.1273164,1.1256334,1.1265237,1.122368
1.1259903,1.1242574,1.125207,1.1209893
1.1248922,1.1231282,1.124124,1.1198593
1.1243768,1.1226057,1.1236143,1.1193289
1.1245837,1.1228242,1.123815,1.1195395
1.1240505,1.1222681,1.1232836,1.1189823
1.1237569,1.1219789,1.1229975,1.1186879
1.1233349,1.1215318,1.1225781,1.1182456
1.1231444,1.1213244,1.1223874,1.1180439
1.1235609,1.1217738,1.1228169,1.1185011
1.1245774,1.1228174,1.1238078,1.1195315
1.123326,1.121516,1.12256,1.1182233
1.1227823,1.1209797,1.1220331,1.1176817
1.1230277,1.1212269,1.1222732,1.1179303
1.1233556,1.1215633,1.1225994,1.1182712
1.1232244,1.12143,1.1224663,1.1181319
1.123251,1.1214582,1.1224928,1.1181599
1.1225508,1.1207346,1.1217978,1.1174332
1.1226021,1.1207918,1.1218522,1.1174917
1.1232194,1.1214273,1.1224663,1.1181339
1.1238219,1.1220407,1.1230671,1.1187602
1.1257606,1.1240267,1.1249928,1.1207719
1.1261399,1.1244266,1.1253624,1.1211579
1.1261038,1.1243924,1.1253244,1.121118
1.1257068,1.1239774,1.124929,1.1207026
1.1249484,1.1231879,1.1241763,1.1199139
1.1260492,1.1243337,1.1252905,1.1210865
1.1294234,1.1277825,1.1286548,1.124598
1.133916,1.1324185,1.1330938,1.1292353
1.1350725,1.1336149,1.1342304,1.1304212
1.1353676,1.1339165,1.1345191,1.130721
1.1368479,1.1354339,1.1360017,1.1322721
1.1377147,1.1363162,1.1368458,1.1331478
1.1381828,1.1367854,1.1373212,1.1336449
1.1385778,1.1372176,1.1377151,1.1340615
1.1389462,1.1375902,1.1380677,1.1344248
1.1379454,1.1365582,1.1370727,1.1333843
1.1392912,1.137948,1.1384367,1.1348174
1.1427965,1.1415495,1.1419113,1.1384449
1.14438,1.1431673,1.1434616,1.1400567
1.143668,1.1424472,1.1427553,1.1393219
1.1435272,1.1423084,1.1426187,1.139181
1.1431571,1.1419191,1.1422461,1.1387883
1.1440481,1.1428438,1.1431481,1.1397368
1.1458908,1.1447139,1.1449676,1.1416295
1.1439012,1.1426516,1.1429942,1.1395615
1.1446241,1.1434306,1.1437066,1.1403155
1.1454216,1.144252,1.1445011,1.141146
1.1449962,1.143797,1.1440659,1.1406844
1.1433784,1.1421386,1.1424648,1.1390148
1.1435667,1.1423427,1.142673,1.1392393
1.1447506,1.1435499,1.1438332,1.1404448
1.1447932,1.1436015,1.1438706,1.1404856
1.1447082,1.1435248,1.1437948,1.1404105
1.1448584,1.1436659,1.143934,1.1405505
1.1428041,1.1415323,1.1418937,1.1384128
1.1422976,1.1410346,1.141402,1.1379086
1.14306,1.1418084,1.1421723,1.1387123
1.1443783,1.1431701,1.1434565,1.1400509
1.1436442,1.1424288,1.1427329,1.1392996
1.1430746,1.1418325,1.1421633,1.1387011
1.1414437,1.1401426,1.1405413,1.1370028
1.1409289,1.139624,1.1400509,1.1364979
1.1446308,1.1434296,1.1437422,1.1403586
1.1460251,1.1448551,1.1450896,1.1417544
1.145697,1.1445378,1.1447785,1.1414376
1.145909,1.1447486,1.1449794,1.1416429
1.1455519,1.1443325,1.1446266,1.1412641
1.1436292,1.142387,1.1427183,1.1392779
1.1427515,1.1414801,1.141853,1.138374
1.1428443,1.1416012,1.1419412,1.1384717
1.142614,1.1413609,1.1417072,1.1382252
1.1421524,1.1408905,1.1412506,1.1377504
1.1428114,1.1415628,1.1419213,1.1384531
1.1428685,1.1416026,1.1419559,1.1384792
1.1441723,1.1429645,1.143283,1.1398793
1.1454219,1.1442474,1.1444916,1.141133
1.1459355,1.1447678,1.1449981,1.1416589
1.1459725,1.1448172,1.1450521,1.1417233
1.1454341,1.1442348,1.1445069,1.1411431
1.1454135,1.1442368,1.1445022,1.1411475
1.1469221,1.1457747,1.1459918,1.1426992
1.1461269,1.1449703,1.1451946,1.1418672
1.1459806,1.144832,1.1450549,1.1417259
1.146191,1.1450428,1.1452599,1.1419374
1.148014,1.1469048,1.1470863,1.1438472
1.1461124,1.1449171,1.145164,1.1418219
1.1430849,1.1418248,1.1421804,1.1387156
1.1436863,1.1424667,1.1427798,1.1393493
1.1436746,1.142455,1.142762,1.1393286
1.1428529,1.1416057,1.1419418,1.1384698
1.1408268,1.1395063,1.139925,1.1363581
1.1378882,1.1364796,1.1370133,1.1333163
1.1358076,1.1343352,1.1349485,1.1311592
1.1339713,1.132468,1.1331278,1.1292635
1.1331514,1.1316301,1.1323168,1.1284187
1.1324146,1.1308746,1.131587,1.1276568
1.1319338,1.1303746,1.1311178,1.1271663
1.1331955,1.1316687,1.1323714,1.1284765
1.132797,1.1312537,1.1319641,1.1280465
1.1325033,1.1309687,1.1316793,1.1277553
1.1320549,1.130502,1.1312275,1.12728
1.1319366,1.1303934,1.1311167,1.1271694
1.1321542,1.1306064,1.1313329,1.127392
1.1333333,1.1318136,1.1325073,1.1286196
1.1349319,1.1334609,1.1341007,1.1302865
1.1352204,1.1337484,1.1343677,1.130558
1.1356726,1.1342248,1.134819,1.1310323
1.1347984,1.1333231,1.1339512,1.1301247
1.135177,1.1337146,1.13434,1.1305348
1.1364347,1.1350104,1.1355813,1.1318307
1.1372895,1.1358885,1.1364374,1.132726
1.1375872,1.1361877,1.1367165,1.133012
1.1367719,1.1353616,1.1359122,1.1321762
1.1375115,1.1361262,1.1366531,1.1329526
1.1385738,1.1372072,1.1377062,1.1340497
1.1398765,1.1385514,1.139007,1.1354111
1.1421882,1.1409295,1.1413002,1.1378065
1.1423128,1.1410414,1.1414039,1.1379057
1.1413165,1.1400363,1.1404223,1.1368871
1.1417615,1.1404907,1.1408659,1.1373504
1.1416212,1.1403456,1.1407286,1.1372061
1.1424965,1.1412385,1.141595,1.13811
1.1401271,1.1387719,1.139229,1.1356269
1.1368238,1.1353854,1.1359518,1.1322072
1.1356794,1.1342396,1.1348298,1.1310469
1.1354357,1.1339813,1.134584,1.1307868
1.1353666,1.1339074,1.1345193,1.13072
1.1393863,1.1380308,1.1385587,1.1349487
1.1391293,1.137687,1.1382296,1.134566
1.1351515,1.1336868,1.1342995,1.1304886
1.1349914,1.1335326,1.1341515,1.130339
1.1356647,1.1342183,1.1348124,1.1310264
1.1343774,1.1328725,1.1335293,1.1296792
1.1325951,1.1310458,1.1317618,1.1278352
1.1304802,1.1288549,1.1296568,1.1256313
1.128781,1.1271392,1.1279821,1.1238929
1.1286544,1.1270126,1.1278625,1.1237702
1.1297301,1.1281217,1.1289313,1.1248875
1.13089,1.1293083,1.1300845,1.1260905
1.1315182,1.1299495,1.1306973,1.1267269
1.1320167,1.1304659,1.1312032,1.1272591
1.132757,1.1312288,1.131929,1.1280155
1.13262,1.1310936,1.1317924,1.1278743
1.1326312,1.1311004,1.1318018,1.1278824
1.1337397,1.1322391,1.1329215,1.1290559
1.1355971,1.1341391,1.1347582,1.1309699
1.1367162,1.1352781,1.1358544,1.1321102
1.1352152,1.1337548,1.1343691,1.1305633
1.1358024,1.1343681,1.1349537,1.1311771
1.1360036,1.1345651,1.1351471,1.1313752
1.1368673,1.1354537,1.1360226,1.132294
1.1370999,1.1356866,1.1362382,1.1325126
1.1375118,1.1361176,1.136653,1.1329497
1.1376957,1.136265,1.1368376,1.1331328
1.1374903,1.1360909,1.136621,1.1329136
1.1378826,1.1364948,1.1370317,1.1333469
1.1403303,1.1390144,1.1394582,1.1358815
1.1407354,1.1394213,1.1398419,1.1362754
1.1392387,1.1378787,1.138361,1.134728
1.1402751,1.1389621,1.1393971,1.1358179
1.1411462,1.1398617,1.1402617,1.1367213
1.1432604,1.1420352,1.1423687,1.1389238
1.1443299,1.1431069,1.14341,1.14
1.1453329,1.1441556,1.1444314,1.1410774
1.1483222,1.1472285,1.1473916,1.1441671
1.1495764,1.1485249,1.1486262,1.1454548
1.1516819,1.1506888,1.1507186,1.1476401
1.1521128,1.151127,1.1511345,1.1480707
1.1519052,1.150913,1.1509411,1.1478709
1.1533105,1.1523577,1.1523305,1.1493214
1.1550802,1.1541724,1.154109,1.1511823
1.1573412,1.1565069,1.1563324,1.1535013
1.1578181,1.1569959,1.156802,1.1539906
1.1579173,1.1570957,1.156899,1.1540909
1.1611825,1.16044,1.1601771,1.1575207
1.1618742,1.1611267,1.160813,1.1581655
1.1583116,1.1574651,1.1572844,1.1544822
1.1562045,1.1553081,1.1551878,1.1522956
1.1548008,1.1539007,1.1538098,1.1508684
1.1543046,1.1533676,1.1533077,1.1503356
1.1538142,1.1528667,1.1528307,1.1498414
1.1544813,1.153545,1.1534953,1.150535
1.1542349,1.1532947,1.153251,1.1502794
1.1541098,1.1531779,1.1531155,1.1501384
1.1535679,1.1526303,1.1525807,1.1495832
1.1535122,1.152572,1.1525258,1.1495258
1.1512984,1.1502478,1.150314,1.1472002
1.1485392,1.14745,1.1475914,1.1443702
1.1469666,1.1458117,1.1460255,1.142728
1.1458762,1.1447153,1.1449461,1.1416079
1.1453334,1.1441599,1.1444057,1.1410441
1.1454467,1.1442827,1.1445246,1.1411719
1.1465001,1.1453619,1.145579,1.1422738
1.148668,1.1475607,1.1477326,1.1445173
1.1478077,1.146687,1.146864,1.1436073
1.1463612,1.1451937,1.145423,1.1420999
1.1443985,1.1431923,1.1434764,1.1400721
1.1450951,1.1439227,1.1441882,1.1408238
1.1455815,1.1443975,1.1446499,1.1412945
1.1448282,1.1436373,1.1439152,1.1405333
1.14511,1.1439183,1.1441844,1.1408106
1.1440309,1.14282,1.1431128,1.1396939
1.1437635,1.1425525,1.1428514,1.1394237
1.1434959,1.1422639,1.1425815,1.1391377
1.1439087,1.1426977,1.1430079,1.1395892
1.1435297,1.1422863,1.1426129,1.1391664
1.1438726,1.1426506,1.1429653,1.1395417
1.1430176,1.141776,1.1421072,1.138643
1.1428481,1.1416088,1.1419429,1.1384746
1.1433688,1.1421434,1.1424632,1.139019
1.1440908,1.1428875,1.1431807,1.1397688
1.1453224,1.1441467,1.1444088,1.1410509
1.1474075,1.1462904,1.146484,1.1432196
1.1481506,1.1470543,1.1472028,1.1439655
1.1478137,1.1467184,1.1468713,1.1436223
1.1477519,1.146651,1.146807,1.1435533
1.1467669,1.1456256,1.1458256,1.1425245
1.1454618,1.1442814,1.1445392,1.1411818
1.1448282,1.1436187,1.1439033,1.1405139
1.1435314,1.1423029,1.1426173,1.1391758
1.1429942,1.1417606,1.1420858,1.1386236
1.1427313,1.1414899,1.1418264,1.1383529
1.14131,1.1399974,1.1404107,1.1368645
1.1390122,1.1376286,1.1381245,1.1344746
1.1364964,1.1350466,1.1356328,1.1318752
1.1360685,1.1346326,1.1352236,1.131458
1.136732,1.1353134,1.1358693,1.1321291
1.1365956,1.1351829,1.1357402,1.1319981
1.1374875,1.1360958,1.1366293,1.132927
1.1383966,1.1370256,1.1375349,1.1338712
1.1389512,1.1375966,1.1380713,1.1344291
1.138003,1.1366211,1.1371306,1.1334461
1.1375724,1.1361853,1.1367054,1.1330043
1.1375557,1.1361657,1.1366886,1.1329865
1.1380056,1.136624,1.1371425,1.1334617
1.1374596,1.1360527,1.1365908,1.1328799
1.1382664,1.1368927,1.1374081,1.133741
1.1379834,1.1365937,1.1371071,1.1334189
1.1369115,1.1355036,1.1360476,1.1323165
1.1356844,1.1342224,1.1348243,1.1310331
1.1333333,1.1318034,1.1324916,1.128596
1.1330913,1.1315707,1.1322672,1.12837
1.133619,1.1321124,1.1327888,1.1289134
1.1312857,1.1296517,1.130445,1.1264442
1.1283516,1.126707,1.1275604,1.1234553
1.1283991,1.1267446,1.1276002,1.1234924
1.1282612,1.1266057,1.1274712,1.1233599
1.1267315,1.1249964,1.1259313,1.1217374
1.1263262,1.1246114,1.1255624,1.121369
1.1267391,1.125041,1.1259533,1.1217729
1.1265019,1.1247998,1.1257178,1.1215278
1.126531,1.1248299,1.12575,1.1215625
1.1275672,1.125896,1.1267886,1.1226501
1.128268,1.1266161,1.1274741,1.1233627
1.1282245,1.1265553,1.1274275,1.12331
1.1281695,1.1265173,1.1273807,1.1232674
1.1281203,1.1264652,1.1273347,1.12322
1.1292828,1.1276593,1.1284835,1.1244185
1.1283442,1.1266695,1.1275418,1.1234257
1.1270468,1.1253525,1.1262567,1.1220886
1.1265686,1.1248673,1.1257929,1.1216074
1.1279813,1.126319,1.1271942,1.1230718
1.1278915,1.1262252,1.1270957,1.1229656
1.1274189,1.1257434,1.1266309,1.1224822
1.1261533,1.1243992,1.1253638,1.1211458
1.1237048,1.1219033,1.1229379,1.1186185
1.1219972,1.120155,1.121246,1.1168531
1.1210235,1.1191581,1.1202801,1.1158456
1.1206312,1.1187636,1.1198927,1.1154436
1.1212616,1.1194104,1.1205258,1.116107
1.1214553,1.1196042,1.120711,1.1162969
1.1212428,1.1193885,1.1205019,1.1160794
1.1216586,1.1198106,1.120923,1.1165196
1.1223825,1.1205584,1.1216303,1.1172575
1.1229002,1.1210936,1.1221552,1.1178089
1.1241065,1.122336,1.1233482,1.1190547
1.1243387,1.1225677,1.1235743,1.1192876
1.1249505,1.1231972,1.1241956,1.1199394
1.1255201,1.1237583,1.1247381,1.1204957
1.1249443,1.1232022,1.1241839,1.1199296
1.125754,1.1240307,1.1249769,1.1207542
1.1254114,1.1236776,1.1246362,1.1203979
1.1250961,1.1233425,1.1243229,1.1200683
1.1234437,1.1216321,1.1226759,1.1183432
1.1212193,1.1193441,1.120472,1.1160414
1.1195304,1.1176039,1.1187928,1.1142865
1.1176443,1.115682,1.1169255,1.112341
1.1172639,1.1153008,1.1165532,1.111956
1.1187564,1.1168331,1.1180506,1.1135232
1.1203921,1.1185174,1.1196597,1.1152011
1.1204026,1.1185218,1.1196651,1.1152042
1.1204479,1.1185778,1.1197133,1.1152579
1.1210023,1.119145,1.1202674,1.1158367
1.1208972,1.1190225,1.1201522,1.1157105
1.1199237,1.1180338,1.1191931,1.1147126
1.121208,1.1193496,1.1204789,1.116058
1.1214918,1.1196194,1.1207452,1.1163269
1.120223,1.1183354,1.1194865,1.115017
1.1195774,1.1176716,1.1188462,1.1143484
1.1191072,1.1171929,1.1183814,1.1138643
1.1206341,1.1187602,1.1199161,1.1154715
1.1233155,1.1215209,1.1225715,1.1182448
1.1235983,1.1218005,1.1228399,1.1185184
1.1246817,1.1229297,1.1239219,1.1196551
1.1255076,1.1237785,1.1247362,1.1205039
1.1263579,1.1246486,1.1255846,1.1213903
1.1270269,1.125333,1.126246,1.1220793
1.1259769,1.1242288,1.1251943,1.1209718
1.1236571,1.1218394,1.1228864,1.1185592
1.1220313,1.1201991,1.1212811,1.1168927
1.1215152,1.119666,1.1207681,1.1163563
1.1217347,1.1199018,1.120996,1.1165991
1.1219316,1.1200955,1.1211804,1.1167868
1.128001,1.1263207,1.1272933,1.1231896
1.1370221,1.1356066,1.1361852,1.1324651
1.1404141,1.139105,1.1395508,1.1359819
1.1410149,1.1397094,1.14012,1.136567
1.1399866,1.1386634,1.139101,1.1355054
1.140566,1.1392612,1.1396871,1.1361207
1.1406199,1.1393024,1.1397301,1.1361588
1.1414329,1.1401414,1.1405587,1.1370298
1.1424639,1.1411867,1.1415527,1.1380585
1.141328,1.140047,1.1404351,1.1369007
1.1413401,1.140056,1.1404469,1.1369117
1.1416563,1.1403815,1.1407642,1.1372443
1.1417565,1.1404701,1.140864,1.1373442
1.1411177,1.1398143,1.1402194,1.1366689
1.1410003,1.1397088,1.1401141,1.136566
1.1414691,1.1401948,1.1405754,1.1370474
1.1422703,1.1410198,1.1413755,1.1378845
1.1425594,1.141308,1.1416547,1.138172
1.1434647,1.1422426,1.1425674,1.1391296
1.1450816,1.1439021,1.1441637,1.1407943
1.1451421,1.1439631,1.1442173,1.140848
1.1450897,1.1439146,1.1441711,1.1408029
1.1456836,1.1445221,1.14476,1.1414169
1.1436483,1.1423892,1.1427242,1.1392761
1.1402518,1.138906,1.1393509,1.1357557
1.1379431,1.1365515,1.137074,1.1333858
1.1377906,1.1364026,1.1369227,1.1332303
1.1364954,1.1350592,1.1356311,1.1318765
1.135486,1.1340367,1.1346345,1.1308407
1.1360792,1.1346425,1.1352293,1.1314632
1.1358434,1.1343976,1.1349952,1.1312166
1.1349236,1.1334374,1.1340686,1.1302422
1.1324102,1.1308511,1.1315734,1.1276358
1.1307079,1.1291201,1.129894,1.1258887
1.1307508,1.1291654,1.1299405,1.1259384
1.1321441,1.1306034,1.1313314,1.127395
1.1323544,1.1308,1.1315202,1.1275828
1.1329073,1.1313716,1.1320992,1.1281955
1.1347827,1.133316,1.1339412,1.1301187
1.1350741,1.1336182,1.134229,1.1304189
1.135077,1.1336147,1.1342268,1.1304141
1.1321952,1.1306022,1.1313521,1.1273955
1.1291714,1.1275343,1.1283723,1.1242981
1.1282363,1.126551,1.1274371,1.1233143
1.1273023,1.1256163,1.1265126,1.1223565
1.1268594,1.1251634,1.1260725,1.1218976
1.1266075,1.1249079,1.1258302,1.1216465
1.127696,1.1260221,1.1269126,1.1227767
1.1287589,1.1271192,1.1279635,1.123875
1.1293371,1.1277038,1.1285434,1.1244789
1.1318992,1.1303316,1.1310914,1.127142
1.1325473,1.1310164,1.1317244,1.1278032
1.1332287,1.131713,1.132402,1.1285101
1.1332926,1.1317617,1.1324538,1.1285582
1.1278809,1.1261253,1.1270578,1.1228974
1.1252557,1.1234778,1.1245137,1.1202677
1.1284904,1.1268343,1.1277058,1.1236063
1.1308044,1.1292236,1.1300153,1.126023
1.1319734,1.1304103,1.1311417,1.1271876
1.1309019,1.1293133,1.1300957,1.1260996
1.131421,1.1298454,1.1305978,1.1266217
1.1323208,1.1307691,1.1315092,1.1275786
1.1334084,1.1319016,1.1325791,1.1286966
1.1393801,1.1380311,1.1385158,1.1348952
1.1419944,1.1407305,1.1411109,1.1376091
1.1415093,1.1401995,1.1406045,1.1370653
1.139691,1.1383519,1.1388098,1.135199
1.1387012,1.1373088,1.137819,1.1341568
1.1370887,1.1356822,1.1362274,1.1325041
1.1378499,1.1364697,1.1369928,1.1333071
1.1390203,1.1376706,1.1381451,1.1345081
1.1393337,1.1379911,1.1384563,1.1348329
1.1370862,1.1356317,1.1362064,1.1324664
1.1332339,1.1316849,1.1323948,1.1284914
1.1313568,1.129777,1.1305318,1.1265513
1.1306522,1.1290627,1.1298401,1.1258335
1.1315441,1.1299863,1.1307364,1.1267737
1.1327487,1.1312209,1.1319251,1.1280123
1.1349689,1.1335057,1.1341467,1.1303374
1.136419,1.1349617,1.135565,1.1318048
1.1358466,1.1343987,1.134992,1.1312119
1.1374582,1.13606,1.1366153,1.1329148
1.1392299,1.137884,1.1383555,1.1347281
1.1396469,1.1383106,1.1387776,1.1351689
1.1432278,1.1419796,1.1423445,1.138896
1.1424577,1.1411678,1.1415431,1.1380435
1.1424447,1.1411833,1.1415629,1.13808
1.1397835,1.1383234,1.1388679,1.1352232
1.1181308,1.1158222,1.1173048,1.1126226
1.1121178,1.1099483,1.1115614,1.1067566
1.1161081,1.1140238,1.1153808,1.1107033
1.1175656,1.1155878,1.1169233,1.1123536
1.1204468,1.1185014,1.1196982,1.1152192
1.1099795,1.1077709,1.109329,1.1044035
1.1085354,1.1062998,1.1078966,1.1029078
1.1113347,1.109183,1.1106923,1.1058356
1.1091119,1.1068465,1.1084442,1.1034622
1.1085813,1.106354,1.1079662,1.1029878
1.1098131,1.1076095,1.109157,1.1042207
1.1094075,1.107212,1.1087555,1.1038076
1.1113404,1.1092054,1.1106989,1.1058451
1.1132385,1.1111425,1.1125555,1.1077753
1.1143574,1.1122899,1.1136808,1.1089549
1.1130089,1.1108993,1.1123245,1.1075302
1.1132096,1.111108,1.1125395,1.1077603
1.1137894,1.1117182,1.1131046,1.1083517
1.1133469,1.1112674,1.1126691,1.1078976
1.1142527,1.1121757,1.1135652,1.1088289
1.1147406,1.1126844,1.114063,1.1093539
1.1165627,1.114559,1.1158688,1.1112399
1.1177964,1.1158458,1.1170956,1.1125251
1.1185824,1.1166443,1.1178546,1.1133107
1.117654,1.1156908,1.1169363,1.112353
1.1179488,1.1159905,1.1172463,1.1126795
1.1184974,1.1165255,1.1177809,1.1132283
1.1154497,1.1133646,1.1147462,1.1100477
1.1151081,1.1130632,1.1144388,1.1097463
1.1176218,1.115664,1.1169118,1.1123298
1.11732,1.1153408,1.1166046,1.1120039
1.1168001,1.1148058,1.1160997,1.1114787
1.1188841,1.1169596,1.1181765,1.113654
1.120488,1.1185905,1.1197586,1.1152999
1.1202446,1.1183555,1.1195148,1.1150476
1.119755,1.1178602,1.1190243,1.1145368
1.1201514,1.1182687,1.1194211,1.1149523
1.1190116,1.1170644,1.1182785,1.1137476
1.1193987,1.1174928,1.1186919,1.114194
1.1209196,1.1190563,1.1201833,1.1157469
1.1218315,1.1199992,1.1210874,1.1166931
1.1211275,1.1192571,1.1203784,1.1159455
1.1196948,1.1177937,1.1189595,1.1144665
1.1208664,1.1189779,1.1201385,1.115699
1.1212996,1.1194452,1.1205686,1.1161515
1.1188706,1.1168706,1.1181284,1.1135758
1.115087,1.1130422,1.114388,1.1096877
1.1133986,1.1113017,1.1127064,1.107929
1.1121402,1.1100241,1.1114707,1.1066451
1.113002,1.1109031,1.1123264,1.1075383
1.1136556,1.1115768,1.1129842,1.1082275
1.1143079,1.112234,1.113635,1.1089028
1.1165528,1.1145624,1.1158537,1.1112252
1.1163974,1.114399,1.1156871,1.1110471
1.116258,1.1142586,1.1155639,1.1109222
1.1156007,1.1135595,1.1148974,1.1102164
1.1154656,1.1134392,1.1147733,1.1100947
1.1147017,1.1126329,1.1140033,1.1092825
1.113274,1.1111921,1.112592,1.107816
1.1136912,1.1116251,1.1130104,1.1082556
1.1146698,1.112635,1.1139859,1.1092764
1.1150067,1.1129681,1.1143088,1.1096078
1.1119072,1.1097262,1.1112223,1.1063666
1.1127553,1.1106238,1.1121011,1.1073037
1.1123059,1.1101922,1.111632,1.1068121
