Open,High,Low,Close
1.118727,1.1217059,1.1201929,1.12254
1.1173375,1.1202943,1.1188545,1.1211903
1.1173756,1.1203433,1.1188844,1.1212173
1.1182549,1.1212192,1.1197292,1.122063
1.118798,1.1217772,1.1202626,1.1226103
1.1184003,1.1213802,1.1198735,1.1222212
1.1180866,1.1210693,1.1195688,1.1219199
1.1172119,1.1201866,1.1187096,1.1210543
1.1159894,1.1189579,1.1175297,1.1198748
1.1157176,1.1187035,1.1172494,1.119598
1.1236145,1.1264789,1.124992,1.1272248
1.1286294,1.1315491,1.129872,1.1321698
1.1291969,1.1321151,1.1304294,1.1327249
1.1331888,1.136038,1.1343318,1.1365602
1.138016,1.1408414,1.139051,1.1412702
1.138622,1.1414485,1.1396424,1.1418698
1.1384344,1.1412948,1.139455,1.1417071
1.1388621,1.1417092,1.1398758,1.1421146
1.1386367,1.1414863,1.1396586,1.1419044
1.1357625,1.138593,1.1368583,1.1390938
1.1351503,1.1380144,1.1362473,1.1384983
1.1354101,1.1382648,1.1365123,1.138762
1.1343321,1.1372116,1.1354473,1.1377143
1.1335229,1.1364174,1.1346539,1.1369305
1.1345441,1.137429,1.1356512,1.1379188
1.1345432,1.1374211,1.1356555,1.1379231
1.1329751,1.1358445,1.1341184,1.1363792
1.1336253,1.1365098,1.1347655,1.1370348
1.1324329,1.1353097,1.1335951,1.1358619
1.1316941,1.1345918,1.1328725,1.1351547
1.1310239,1.1339272,1.1322122,1.1344975
1.1318512,1.134747,1.1330212,1.1352972
1.1300145,1.1328675,1.1312455,1.1335005
1.1289096,1.131812,1.1301466,1.132428
1.129504,1.1324008,1.1307317,1.1330128
1.1289941,1.1319065,1.1302284,1.1325217
1.128904,1.1318227,1.1301411,1.1324385
1.128342,1.1312644,1.1295923,1.1318944
1.127013,1.1299275,1.1282969,1.1305941
1.1259341,1.1288486,1.1272408,1.1295365
1.1254292,1.1283523,1.1267396,1.1290414
1.1256242,1.1285609,1.1269336,1.1292464
1.1250837,1.1280167,1.1264099,1.1287209
1.1248084,1.1277547,1.1261355,1.1284543
1.124383,1.1273122,1.1257194,1.1280268
1.1241814,1.1271031,1.1255342,1.1278366
1.1246462,1.1275752,1.125975,1.1282767
1.1256155,1.1285524,1.1269246,1.1292379
1.124347,1.1272789,1.1256919,1.1280043
1.123844,1.1267978,1.1251909,1.1275146
1.1240795,1.1270268,1.1254212,1.1277417
1.124407,1.127352,1.1257442,1.1280622
1.1242716,1.1272202,1.1256084,1.1279304
1.1242974,1.1272486,1.1256356,1.1279594
1.1235969,1.1265482,1.1249528,1.1272769
1.1236583,1.1266114,1.1250103,1.1273344
1.1242784,1.1272274,1.1256163,1.1279366
1.1248852,1.1278179,1.1262089,1.1285163
1.1268153,1.1297334,1.1281123,1.1304065
1.1271833,1.1301138,1.128462,1.1307677
1.1271443,1.1300788,1.1284195,1.1307292
1.1267424,1.1296709,1.1280279,1.1303344
1.1259818,1.1289029,1.1272886,1.1295902
1.1271385,1.1300514,1.1284131,1.1307001
1.1305375,1.1333836,1.1317364,1.1339687
1.1349728,1.1378372,1.1360773,1.1383269
1.1361041,1.1389776,1.137176,1.139436
1.1363883,1.13926,1.1374527,1.139713
1.137893,1.1407421,1.1389315,1.1411695
1.1387135,1.1415613,1.1397399,1.1419824
1.1391989,1.142024,1.1402272,1.1424488
1.1396124,1.1424587,1.1406075,1.1428444
1.1399469,1.1427927,1.1409351,1.1431767
1.1389438,1.1417927,1.1399544,1.1421992
1.1403567,1.1431808,1.1413333,1.1435497
1.1438401,1.1466445,1.1447417,1.1469443
1.1453612,1.1481647,1.1462382,1.1484472
1.1446583,1.1474792,1.1455426,1.1477641
1.1445292,1.1473538,1.1454108,1.1476343
1.144145,1.1469638,1.1450366,1.1472582
1.1450787,1.1478887,1.145947,1.1481553
1.1468799,1.149661,1.1477268,1.1499169
1.1449013,1.1476569,1.1457766,1.1479505
1.1456187,1.14843,1.1464779,1.148692
1.1464233,1.1492265,1.1472598,1.1494671
1.1459582,1.1487565,1.1468185,1.1490269
1.1443577,1.147169,1.1452534,1.1474693
1.1446042,1.1474046,1.1454824,1.1476833
1.1457446,1.1485381,1.1466017,1.1488028
1.145776,1.148588,1.1466362,1.1488518
1.1457183,1.1485336,1.1465698,1.1487852
1.1458385,1.1486452,1.1466942,1.1489068
1.1437798,1.1465688,1.1446851,1.1468867
1.1433091,1.1461241,1.1442198,1.1464356
1.1441011,1.146881,1.1449889,1.1471754
1.1453559,1.148164,1.1462241,1.1484382
1.1446414,1.1474662,1.1455191,1.1477436
1.1440599,1.1468774,1.1449543,1.1471753
1.1424195,1.1452335,1.1433567,1.1455768
1.1419613,1.1447722,1.1429011,1.1451119
1.1456912,1.1484694,1.1465559,1.1487354
1.1469908,1.149781,1.1478276,1.1500287
1.146708,1.1495111,1.1475395,1.1497449
1.1468948,1.1496936,1.1477216,1.1499277
1.1465175,1.1492627,1.1473874,1.1495534
1.1446161,1.1474079,1.1455069,1.1477073
1.1437553,1.1465384,1.1446624,1.1468552
1.1438487,1.146668,1.1447432,1.1469634
1.1436036,1.1464254,1.1445069,1.1467308
1.143148,1.145978,1.1440623,1.1462914
1.1438444,1.1466475,1.1447423,1.1469461
1.1438394,1.1466383,1.1447473,1.146956
1.1452261,1.1480191,1.1460985,1.1482902
1.1463971,1.1492047,1.1472393,1.149453
1.1468978,1.1496952,1.1477321,1.1499398
1.1469793,1.1497796,1.1478124,1.150015
1.1464062,1.1491784,1.1472591,1.1494465
1.1464332,1.149221,1.1472744,1.1494671
1.1479113,1.1506846,1.1487323,1.1509166
1.147108,1.1499045,1.1479331,1.1501378
1.1469796,1.149789,1.147804,1.1500158
1.1471777,1.1499817,1.1479999,1.1502092
1.1490273,1.1517968,1.149824,1.1520013
1.1470375,1.149801,1.1478835,1.1500702
1.1440794,1.1468668,1.1449796,1.1471766
1.1446922,1.1475085,1.1455759,1.1477917
1.1446667,1.1474869,1.1455473,1.147769
1.1438344,1.1466573,1.1447352,1.1469606
1.1417933,1.1446134,1.1427474,1.1449733
1.1388736,1.1416978,1.1398914,1.1421199
1.1367947,1.1396284,1.1378665,1.140102
1.1349759,1.1378465,1.1360801,1.1383421
1.1341653,1.1370473,1.1352887,1.1375579
1.133436,1.1363218,1.1345714,1.1368436
1.1329765,1.1358461,1.1341169,1.1363752
1.1342341,1.1370959,1.1353562,1.1376072
1.1338068,1.1366732,1.1349385,1.1371975
1.1335361,1.1364217,1.1346687,1.1369389
1.13307,1.1359565,1.1342148,1.1364883
1.1329737,1.1358719,1.1341147,1.1363944
1.1331879,1.1360687,1.1343259,1.1365932
1.1343687,1.1372379,1.1354915,1.1377476
1.1359811,1.1388392,1.1370666,1.1393114
1.136219,1.1390793,1.1373011,1.1395546
1.1366827,1.1395496,1.1377448,1.1400024
1.1358098,1.1386771,1.1368903,1.139149
1.1362197,1.139077,1.1372912,1.1395375
1.137457,1.1403183,1.1385032,1.1407541
1.138329,1.1411749,1.1393526,1.1415896
1.1385834,1.1414338,1.1396054,1.1418514
1.1377873,1.1406534,1.138821,1.1410768
1.1385425,1.1414042,1.1395586,1.1418083
1.1395944,1.1424369,1.1405925,1.1428286
1.1409152,1.1437476,1.1418796,1.1441054
1.1432174,1.1460401,1.1441321,1.1463504
1.1432872,1.1461052,1.1442068,1.146429
1.1423197,1.145161,1.1432507,1.1454877
1.1427653,1.1456003,1.1436915,1.1459227
1.1426322,1.1454608,1.1435543,1.1457807
1.1434933,1.1463155,1.1444085,1.1466302
1.1410862,1.1438916,1.1420614,1.1442776
1.1377983,1.1406369,1.1388445,1.1410849
1.1367016,1.1395766,1.1377622,1.1400238
1.1364465,1.1393151,1.137514,1.139773
1.1363848,1.1392487,1.1374582,1.139712
1.1405096,1.1432943,1.1414961,1.1436734
1.140045,1.1427889,1.1410688,1.1432447
1.1361563,1.1390259,1.1372317,1.1394923
1.1360277,1.138901,1.1370996,1.1393594
1.1366771,1.1395471,1.1377417,1.1400009
1.1353712,1.1382248,1.1364735,1.1387237
1.1335993,1.1364706,1.1347393,1.1370022
1.1314664,1.134338,1.1326653,1.1349316
1.1298137,1.1327248,1.1310343,1.1333255
1.1297032,1.1326143,1.1309247,1.1332135
1.1307812,1.1336873,1.1319754,1.1342598
1.1319418,1.1348293,1.1331097,1.1353797
1.132539,1.1354275,1.1336986,1.1359729
1.1330652,1.1359459,1.1342114,1.1364756
1.1337835,1.1366689,1.1349117,1.1371821
1.1336472,1.1365421,1.1347774,1.1370549
1.1336519,1.1365421,1.1347843,1.1370592
1.1348052,1.1376691,1.1359097,1.1381582
1.1366395,1.1394824,1.1377031,1.1399387
1.1377103,1.1405535,1.1387694,1.1410087
1.1362376,1.1391026,1.1373069,1.1395622
1.1368303,1.1397041,1.1378852,1.1401454
1.1370108,1.1398776,1.1380678,1.1403254
1.1379166,1.1407629,1.138953,1.1411889
1.138113,1.1409565,1.1391376,1.1413778
1.1385394,1.1413878,1.1395558,1.1417967
1.1387112,1.1415036,1.1397421,1.1419421
1.1384888,1.1413443,1.1395139,1.1417633
1.1389332,1.1417656,1.1399436,1.1421689
1.1413679,1.1441926,1.1423243,1.1445442
1.1417243,1.1445494,1.1426758,1.1449025
1.140244,1.143065,1.1412233,1.1434466
1.1412988,1.1441368,1.1422575,1.1444889
1.14217,1.1450055,1.1431042,1.145334
1.1442995,1.1471139,1.1451851,1.1473961
1.1453042,1.1480969,1.146184,1.148386
1.1463734,1.1491604,1.1472224,1.1494107
1.1493379,1.1521115,1.1501198,1.1523005
1.1505691,1.1533484,1.1513134,1.1535022
1.1526747,1.1554378,1.1533707,1.155547
1.1530731,1.1558388,1.1537644,1.1559465
1.1528988,1.1556501,1.153588,1.155756
1.1542832,1.1570362,1.1549495,1.1571198
1.156101,1.1588147,1.1567227,1.158857
1.1583095,1.1610392,1.158875,1.1610285
1.1587758,1.1615041,1.1593312,1.1614851
1.1588695,1.1615967,1.1594248,1.1615784
1.1622056,1.1648697,1.1626979,1.1647924
1.1627649,1.1654339,1.1632496,1.1653665
1.1592343,1.1619158,1.1597935,1.1619169
1.1571221,1.1598388,1.157735,1.1598843
1.1557763,1.1585302,1.1563984,1.1585697
1.1552489,1.1579845,1.155892,1.1580535
1.1547836,1.1575207,1.1554402,1.157599
1.1554494,1.1581743,1.1561,1.1582487
1.1552091,1.1579328,1.1558545,1.158003
1.1550605,1.1578119,1.155707,1.1578792
1.1545318,1.1572963,1.1551863,1.1573666
1.1544764,1.15724,1.1551334,1.157313
1.1522136,1.1549423,1.1529442,1.155104
1.1495194,1.1522971,1.1502883,1.1524785
1.1479323,1.150694,1.1487426,1.1509235
1.1468602,1.1496603,1.1476878,1.1498951
1.1463149,1.1491249,1.1471565,1.1493714
1.1464452,1.1492589,1.1472839,1.1494988
1.1475159,1.1503091,1.1483297,1.1505268
1.1496667,1.1524124,1.1504544,1.1526155
1.1487834,1.1515515,1.1495715,1.1517555
1.1473246,1.1500996,1.1481509,1.1503417
1.1453762,1.1481863,1.1462437,1.1484592
1.1461263,1.148932,1.1469698,1.1491746
1.1465499,1.1493387,1.147395,1.1495953
1.1458375,1.1486349,1.1466881,1.1488904
1.1460874,1.148885,1.1469421,1.1491477
1.145015,1.1478325,1.1458873,1.1481079
1.1447613,1.1475866,1.1456355,1.1478604
1.1444776,1.1472929,1.145367,1.147586
1.1449333,1.1477431,1.1458075,1.1480163
1.1445043,1.1473008,1.1453916,1.1475984
1.144874,1.1476822,1.1457622,1.1479717
1.1440046,1.1468247,1.1448992,1.147122
1.1438464,1.146676,1.1447453,1.146973
1.1443733,1.1471968,1.1452627,1.1474844
1.1450969,1.1479166,1.1459676,1.1481863
1.1463351,1.1491336,1.1471816,1.1493828
1.1484281,1.151209,1.1492275,1.1514137
1.1491255,1.1519158,1.1499058,1.1521055
1.1488014,1.1516035,1.1495826,1.1517899
1.1487303,1.1515307,1.1495153,1.1517227
1.1477344,1.150528,1.1485475,1.1507515
1.1464558,1.1492426,1.147293,1.1494898
1.1457999,1.1485863,1.1466627,1.1488613
1.1445167,1.1473324,1.1454014,1.1476206
1.1439884,1.1468198,1.1448818,1.1471118
1.1437308,1.1465607,1.1446283,1.1468567
1.1422899,1.1450902,1.1432291,1.145439
1.1399796,1.1427948,1.1409798,1.1432027
1.1374838,1.1403182,1.1385409,1.140776
1.1371056,1.1399616,1.1381594,1.1404047
1.1377352,1.1405975,1.1387764,1.1410306
1.1376187,1.140488,1.1386575,1.1409144
1.1385162,1.1413715,1.1395371,1.1417822
1.1394305,1.1422678,1.1404276,1.1426588
1.1399492,1.1427985,1.1409379,1.1431823
1.1390045,1.1418571,1.1400127,1.14226
1.1385832,1.1414456,1.1395979,1.1418515
1.1385638,1.1414255,1.1395832,1.141836
1.139028,1.1418767,1.1400411,1.1422815
1.1384571,1.1413018,1.1394825,1.1417243
1.1393036,1.1421466,1.1403121,1.1425458
1.1389719,1.1418197,1.139985,1.14223
1.1379181,1.1407847,1.1389502,1.1412076
1.1366726,1.1395278,1.1377431,1.1399946
1.134329,1.1371945,1.1354505,1.1377102
1.1341307,1.1370075,1.1352539,1.1375158
1.1346532,1.1375244,1.1357603,1.1380191
1.1322305,1.1350665,1.1334261,1.1356702
1.1294012,1.1323203,1.1306232,1.1329187
1.1294267,1.132337,1.130652,1.132944
1.1293099,1.1322167,1.1305348,1.1328219
1.1277149,1.1306064,1.128995,1.1312796
1.1274016,1.1303111,1.1286814,1.1309663
1.1277738,1.1306974,1.1290334,1.131336
1.1275364,1.1304672,1.1288034,1.1311109
1.127573,1.130502,1.1288408,1.1311457
1.1286321,1.1315464,1.1298758,1.1321657
1.1293083,1.1322232,1.1305319,1.1328261
1.1292481,1.1321492,1.1304857,1.1327708
1.1292205,1.1321375,1.1304486,1.1327423
1.1291771,1.1320912,1.1304086,1.1326991
1.1303238,1.1332343,1.1315316,1.1338207
1.1293545,1.1322457,1.1305907,1.1328704
1.1280718,1.1309922,1.129332,1.1316322
1.1276262,1.1305442,1.1288863,1.1311821
1.129031,1.1319441,1.1302671,1.132558
1.1289189,1.1318368,1.1301551,1.1324531
1.1284605,1.1313815,1.129703,1.1320022
1.1271518,1.1300391,1.1284474,1.1307267
1.1247274,1.1276547,1.1260682,1.1283762
1.1230354,1.1259776,1.1244057,1.126725
1.1220666,1.1250201,1.123457,1.1257845
1.1216828,1.1246492,1.1230793,1.1254157
1.1223285,1.1252846,1.1237142,1.1260396
1.1225033,1.125456,1.1238846,1.1262102
1.122297,1.1252522,1.1236811,1.1260083
1.122731,1.1256678,1.1241051,1.1264161
1.1234262,1.1263756,1.1247882,1.1271111
1.1239705,1.1269104,1.125319,1.1276308
1.1251652,1.1281035,1.1264857,1.1287973
1.1253839,1.1283145,1.1267012,1.1290087
1.1260304,1.1289424,1.1273283,1.1296172
1.1265299,1.1294333,1.1278371,1.1301271
1.1260133,1.1289482,1.1273123,1.1296195
1.1267933,1.1297275,1.1280773,1.1303873
1.1264503,1.1293855,1.1277407,1.1300519
1.1261296,1.129055,1.1274348,1.1297389
1.1244597,1.1273866,1.1258055,1.1281146
1.1222492,1.1251848,1.123643,1.1259586
1.120553,1.1235008,1.121992,1.124318
1.1186913,1.1216664,1.120159,1.1225048
1.1183281,1.121314,1.1197997,1.1221515
1.119855,1.1228144,1.1212945,1.1236203
1.1214541,1.1244187,1.1228564,1.1251899
1.1214503,1.1244107,1.1228553,1.1251878
1.1215065,1.1244767,1.1229076,1.1252457
1.1220683,1.1250272,1.1234571,1.1257854
1.1219306,1.1248826,1.1233308,1.125658
1.120983,1.1239474,1.1223936,1.1247283
1.122288,1.1252314,1.1236764,1.1259906
1.1225245,1.1254522,1.1239187,1.1262268
1.121269,1.1242286,1.122679,1.1250111
1.1206262,1.1235898,1.1220504,1.1243855
1.1201639,1.1231337,1.1215945,1.1239339
1.1217324,1.1246734,1.1231315,1.1254421
1.1243947,1.1273293,1.1257343,1.1280406
1.1246462,1.1275698,1.1259762,1.1282794
1.1257464,1.1286819,1.127054,1.129362
1.1265581,1.1294911,1.1278453,1.1301533
1.1274152,1.1303344,1.1286862,1.1309818
1.1280758,1.1309869,1.1293315,1.1316222
1.1269966,1.1298892,1.1282833,1.130565
1.1246651,1.1275747,1.1260096,1.1283067
1.1230748,1.1260288,1.1244434,1.1267703
1.1225564,1.1255125,1.1239389,1.1262677
1.1228042,1.125762,1.1241754,1.1265018
1.122971,1.1259255,1.1243417,1.1266696
1.1292357,1.1320547,1.1304737,1.1326684
1.1380875,1.1409212,1.1391289,1.1413519
1.1414754,1.1442981,1.1424292,1.144644
1.1420027,1.14483,1.1429533,1.1451808
1.140988,1.1438313,1.1419512,1.1441902
1.1415931,1.1444263,1.142542,1.1447698
1.1416172,1.1444379,1.1425674,1.1447905
1.1424818,1.1452817,1.1434095,1.1456096
1.1434292,1.1462367,1.1443533,1.1465682
1.1423326,1.1451728,1.1432668,1.1455022
1.1423433,1.1451778,1.1432766,1.1455082
1.142668,1.1454979,1.1435933,1.14582
1.142764,1.1455721,1.1436894,1.1459008
1.1421015,1.1449249,1.143043,1.1452693
1.1420163,1.1448523,1.1429565,1.1451874
1.1424768,1.145317,1.1434021,1.1456375
1.1432877,1.1461204,1.1441947,1.146423
1.143555,1.1463798,1.1444582,1.1466835
1.1444931,1.1473055,1.1453744,1.1475853
1.1460822,1.1488906,1.1469322,1.1491426
1.1461264,1.1489382,1.1469752,1.1491907
1.1460904,1.1489047,1.1469386,1.1491535
1.1466801,1.1494873,1.1475161,1.1497262
1.144598,1.1473761,1.1454929,1.1476889
1.1412077,1.1440234,1.1421801,1.144404
1.1389481,1.1417891,1.1399617,1.1421994
1.1387978,1.1416526,1.1398158,1.142063
1.137488,1.1403389,1.1385367,1.1407841
1.1364998,1.1393721,1.1375644,1.1398259
1.1371017,1.1399643,1.1381613,1.1404128
1.1368692,1.1397235,1.1379248,1.1401712
1.135912,1.1387668,1.1369976,1.1392497
1.1334022,1.1362712,1.1345458,1.1368092
1.1317372,1.1346315,1.1329079,1.1351866
1.1317902,1.1346819,1.1329588,1.1352342
1.1332002,1.1360854,1.1343381,1.1366051
1.1333531,1.1362312,1.1344986,1.1367674
1.133979,1.1368313,1.1351091,1.1373483
1.1358097,1.1386871,1.1368912,1.1391548
1.1360996,1.1389766,1.1371688,1.1394325
1.136087,1.1389617,1.1371617,1.1394256
1.1331568,1.1359991,1.1343188,1.136566
1.1302112,1.1331025,1.1314148,1.1336912
1.129251,1.1321279,1.1304878,1.1327571
1.128334,1.1312506,1.1295851,1.1318821
1.1278908,1.1308154,1.1291534,1.1314559
1.1276617,1.1305819,1.1289221,1.1312195
1.1287497,1.1316569,1.129991,1.1322775
1.1298008,1.1327124,1.1310204,1.1333106
1.1303893,1.1332768,1.1315961,1.1338669
1.1329498,1.135818,1.1341166,1.1363692
1.133584,1.1364714,1.134715,1.1369858
1.1342657,1.137142,1.1353816,1.1376438
1.1342925,1.1371608,1.1354216,1.1376818
1.1288058,1.1316353,1.1300849,1.1323296
1.1263559,1.1292142,1.1276666,1.1299111
1.1295481,1.1324462,1.130783,1.13306
1.1318951,1.1347746,1.1330642,1.1353228
1.1329734,1.1358562,1.1341257,1.1363982
1.1319513,1.1348267,1.1331168,1.135379
1.1324337,1.1353205,1.1335981,1.1358721
1.1333724,1.1362406,1.1345233,1.1367761
1.1344422,1.1373259,1.135557,1.1378247
1.1404219,1.1432397,1.1413963,1.1436117
1.1430324,1.1458522,1.1439486,1.146164
1.1424768,1.1452771,1.1434149,1.1456261
1.1406972,1.1435268,1.1416644,1.1438935
1.139676,1.1424923,1.1406859,1.1429082
1.1381035,1.1409599,1.1391313,1.14138
1.1388888,1.1417377,1.1398962,1.1421356
1.1400315,1.1428798,1.1410174,1.1432592
1.1403425,1.1431882,1.1413245,1.1435642
1.1380342,1.1408496,1.1390911,1.1413165
1.134227,1.1370724,1.1353599,1.1376044
1.1323626,1.1352491,1.1335297,1.1358044
1.131682,1.1345797,1.1328609,1.1351411
1.1326019,1.1354913,1.1337552,1.1360252
1.1337872,1.1366675,1.1349118,1.1371775
1.1360466,1.1388996,1.1371187,1.1393574
1.137428,1.1402454,1.1384845,1.1407049
1.1368543,1.1397144,1.137916,1.1401684
1.1385189,1.141357,1.1395463,1.1417732
1.1402448,1.1430883,1.1412284,1.1434658
1.1406827,1.143508,1.1416485,1.1438704
1.1442745,1.1470591,1.1451788,1.1473647
1.1434131,1.1462016,1.1443341,1.1465375
1.1434894,1.1462895,1.1444002,1.1465997
1.1406493,1.1433642,1.1416935,1.1438507
1.1187766,1.1213956,1.1203983,1.1225233
1.1134384,1.1162939,1.1150668,1.1172855
1.117076,1.1199815,1.1186181,1.1209223
1.1187905,1.1216835,1.120262,1.1225213
1.1214429,1.1243268,1.1228735,1.1251554
1.1110457,1.1140381,1.1127179,1.1150769
1.1096208,1.1126249,1.1112955,1.1136657
1.1124538,1.1154394,1.1140782,1.1164249
1.11012,1.113081,1.1118003,1.1141483
1.1097285,1.1127188,1.1113958,1.1137476
1.1108785,1.1138717,1.1125208,1.1148854
1.110481,1.1135052,1.1121312,1.1145173
1.1124725,1.1154706,1.1140774,1.1164339
1.1142945,1.1172879,1.1158696,1.1182306
1.1154418,1.1184177,1.1170031,1.1193442
1.1140587,1.1170415,1.1156324,1.117988
1.1142945,1.1172706,1.115871,1.118215
1.1148531,1.117853,1.1164125,1.1187768
1.1144257,1.117425,1.1159836,1.1183472
1.115308,1.1182836,1.1168704,1.1192162
1.1158319,1.1187997,1.1173773,1.1197122
1.1176437,1.1206046,1.11915,1.1214795
1.118892,1.1218591,1.1203519,1.1226848
1.1196209,1.1225904,1.1210712,1.1234126
1.118702,1.121677,1.1201739,1.1225188
1.1190381,1.1219897,1.1205004,1.1228222
1.1195496,1.1224698,1.1210141,1.1233165
1.1164776,1.1193843,1.1180106,1.1203103
1.1162332,1.1191772,1.1177489,1.1200641
1.1186924,1.1216657,1.1201562,1.1224977
1.1183676,1.1213332,1.1198442,1.1221833
1.1178763,1.1208333,1.1193613,1.1216906
1.1199778,1.1229331,1.1214195,1.1237422
1.1215464,1.1244785,1.122964,1.1252723
1.1213073,1.1242566,1.1227152,1.1250377
1.1208098,1.1237794,1.122229,1.1245676
1.1212133,1.1241792,1.1226243,1.1249586
1.1200362,1.1229765,1.1214851,1.1238064
1.1205055,1.1234565,1.1219305,1.1242485
1.1219814,1.1249349,1.1233687,1.1256944
1.1228881,1.1258477,1.1242602,1.1265894
1.122154,1.1251035,1.1235492,1.1258755
1.1207361,1.1237038,1.1221582,1.1244973
1.1219295,1.1248604,1.1233506,1.1256553
1.1223768,1.1253225,1.1237627,1.126079
1.1198518,1.122739,1.1213242,1.1236113
1.1161368,1.1191136,1.1176636,1.1200126
1.1144346,1.1174239,1.1160041,1.1183654
1.1132181,1.1162233,1.1148049,1.1171739
1.1140729,1.1170688,1.1156524,1.1180131
1.1147501,1.1177326,1.1163089,1.1186566
1.115409,1.1183583,1.1169456,1.1192688
1.1176295,1.1206073,1.1191225,1.1214665
1.1174438,1.1204271,1.1189406,1.1212934
1.1173434,1.1203167,1.1188382,1.1211787
1.1166463,1.1196033,1.1181617,1.1204966
1.1165392,1.1195174,1.1180575,1.1204033
1.1157395,1.1187071,1.1172856,1.1196288
1.1143408,1.1173455,1.1159023,1.1182712
1.1147678,1.1177728,1.1163217,1.1186888
1.1157569,1.1187559,1.1172861,1.1196465
1.1160603,1.1190503,1.1175889,1.1199467
1.1129205,1.115868,1.1145388,1.116873
1.1138568,1.1168163,1.1154704,1.1177967
1.1133745,1.1163789,1.1149592,1.1173286
